date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:58:50	132758/132758	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2010:28:48%20GMT	https://www.switchmobilityev.com/ja/switch-eiv12	D:/BroaddCast/Switch/www.switchmobilityev.com/ja/switch-eiv12.html	(from https://www.switchmobilityev.com/ja)
15:58:51	127794/127794	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2010:28:48%20GMT	https://www.switchmobilityev.com/ja/switch-eiv22	D:/BroaddCast/Switch/www.switchmobilityev.com/ja/switch-eiv22.html	(from https://www.switchmobilityev.com/ja)
15:58:51	122947/122947	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2010:28:49%20GMT	https://www.switchmobilityev.com/ja/metrodecker	D:/BroaddCast/Switch/www.switchmobilityev.com/ja/metrodecker.html	(from https://www.switchmobilityev.com/ja)
15:58:51	126520/126520	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2010:28:49%20GMT	https://www.switchmobilityev.com/ja/metrocity	D:/BroaddCast/Switch/www.switchmobilityev.com/ja/metrocity.html	(from https://www.switchmobilityev.com/ja)
15:58:52	64446/64446	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2010:28:50%20GMT	https://www.switchmobilityev.com/ja/technology	D:/BroaddCast/Switch/www.switchmobilityev.com/ja/technology.html	(from https://www.switchmobilityev.com/ja)
15:58:52	65928/65928	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2010:28:50%20GMT	https://www.switchmobilityev.com/ja/aftersales-support	D:/BroaddCast/Switch/www.switchmobilityev.com/ja/aftersales-support.html	(from https://www.switchmobilityev.com/ja)
15:58:53	77350/77350	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2010:28:50%20GMT	https://www.switchmobilityev.com/ja/news	D:/BroaddCast/Switch/www.switchmobilityev.com/ja/news.html	(from https://www.switchmobilityev.com/ja)
15:58:53	63480/63480	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2010:28:51%20GMT	https://www.switchmobilityev.com/ja/contact	D:/BroaddCast/Switch/www.switchmobilityev.com/ja/contact.html	(from https://www.switchmobilityev.com/ja)
15:58:53	437/437	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Mar%202023%2010:28:51%20GMT	https://www.switchmobilityev.com/ja/e1	D:/BroaddCast/Switch/www.switchmobilityev.com/ja/e1	(from https://www.switchmobilityev.com/ja)
15:58:54	449/449	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Mar%202023%2010:28:52%20GMT	https://www.switchmobilityev.com/ja/eiv12	D:/BroaddCast/Switch/www.switchmobilityev.com/ja/eiv12	(from https://www.switchmobilityev.com/ja)
15:58:54	475534/475534	---M--	200	added ('OK')	image/jpeg	etag:%227418e-5f1d4a5edb7bb%22	https://www.switchmobilityev.com/sites/default/files/2022-06/e1-switch-home-banner-new_2.jpg	D:/BroaddCast/Switch/www.switchmobilityev.com/sites/default/files/2022-06/e1-switch-home-banner-new_2.jpg	(from https://www.switchmobilityev.com/ja)
15:58:54	449/449	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Mar%202023%2010:28:52%20GMT	https://www.switchmobilityev.com/ja/eiv22	D:/BroaddCast/Switch/www.switchmobilityev.com/ja/eiv22	(from https://www.switchmobilityev.com/ja)
15:58:55	11487/11487	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2005%20Mar%202023%2010:28:53%20GMT	https://www.switchmobilityev.com/ja/future-vehicles	D:/BroaddCast/Switch/www.switchmobilityev.com/ja/future-vehicles	(from https://www.switchmobilityev.com/ja)
15:58:55	61193/61193	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2010:28:53%20GMT	https://www.switchmobilityev.com/ja/tax-strategy	D:/BroaddCast/Switch/www.switchmobilityev.com/ja/tax-strategy.html	(from https://www.switchmobilityev.com/ja)
15:58:56	80214/80214	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2010:28:54%20GMT	https://www.switchmobilityev.com/ja/privacy-policy	D:/BroaddCast/Switch/www.switchmobilityev.com/ja/privacy-policy.html	(from https://www.switchmobilityev.com/ja)
15:58:56	67349/67349	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2010:28:54%20GMT	https://www.switchmobilityev.com/ja/cookies-policy	D:/BroaddCast/Switch/www.switchmobilityev.com/ja/cookies-policy.html	(from https://www.switchmobilityev.com/ja)
15:58:56	77000/77000	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2010:28:54%20GMT	https://www.switchmobilityev.com/ja/gender-pay-gap-reporting	D:/BroaddCast/Switch/www.switchmobilityev.com/ja/gender-pay-gap-reporting.html	(from https://www.switchmobilityev.com/ja)
15:58:56	63823/63823	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2010:28:54%20GMT	https://www.switchmobilityev.com/ja/modern-slavery-act-transparency	D:/BroaddCast/Switch/www.switchmobilityev.com/ja/modern-slavery-act-transparency.html	(from https://www.switchmobilityev.com/ja)
15:58:57	13829/13829	---M-Z	200	added ('OK')	application/javascript	etag:%223605-5f1d4a5f61460-gzip%22	https://www.switchmobilityev.com/sites/default/files/languages/ja_ukDMrpYOZFHDmVxSZT_GxZYic55LxU8VuTKIqWHu1QQ.js?rqs2xq	D:/BroaddCast/Switch/www.switchmobilityev.com/sites/default/files/languages/ja_ukDMrpYOZFHDmVxSZT_GxZYic55LxU8VuTKIqWHu1QQ8496.js	(from https://www.switchmobilityev.com/ja)
15:58:57	397/397	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Mar%202023%2010:28:55%20GMT	https://www.switchmobilityev.com/en/home	D:/BroaddCast/Switch/www.switchmobilityev.com/en/home	(from https://www.switchmobilityev.com/es)
15:58:58	85753/85753	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2010:28:56%20GMT	https://www.switchmobilityev.com/es/company	D:/BroaddCast/Switch/www.switchmobilityev.com/es/company.html	(from https://www.switchmobilityev.com/es)
15:58:58	64565/64565	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2010:28:56%20GMT	https://www.switchmobilityev.com/es/current-vehicles	D:/BroaddCast/Switch/www.switchmobilityev.com/es/current-vehicles.html	(from https://www.switchmobilityev.com/es)
15:58:58	132602/132602	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2010:28:56%20GMT	https://www.switchmobilityev.com/es/switch-e1	D:/BroaddCast/Switch/www.switchmobilityev.com/es/switch-e1.html	(from https://www.switchmobilityev.com/es)
15:58:59	133065/133065	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2010:28:56%20GMT	https://www.switchmobilityev.com/es/switch-eiv12	D:/BroaddCast/Switch/www.switchmobilityev.com/es/switch-eiv12.html	(from https://www.switchmobilityev.com/es)
15:58:59	127755/127755	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2010:28:57%20GMT	https://www.switchmobilityev.com/es/switch-eiv22	D:/BroaddCast/Switch/www.switchmobilityev.com/es/switch-eiv22.html	(from https://www.switchmobilityev.com/es)
15:58:59	123316/123316	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2010:28:57%20GMT	https://www.switchmobilityev.com/es/metrodecker	D:/BroaddCast/Switch/www.switchmobilityev.com/es/metrodecker.html	(from https://www.switchmobilityev.com/es)
15:58:59	128075/128075	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2010:28:57%20GMT	https://www.switchmobilityev.com/es/metrocity	D:/BroaddCast/Switch/www.switchmobilityev.com/es/metrocity.html	(from https://www.switchmobilityev.com/es)
15:58:59	64346/64346	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2010:28:58%20GMT	https://www.switchmobilityev.com/es/technology	D:/BroaddCast/Switch/www.switchmobilityev.com/es/technology.html	(from https://www.switchmobilityev.com/es)
15:59:00	62902/62902	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2010:28:58%20GMT	https://www.switchmobilityev.com/es/recruitment	D:/BroaddCast/Switch/www.switchmobilityev.com/es/recruitment.html	(from https://www.switchmobilityev.com/es)
15:59:00	66016/66016	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2010:28:58%20GMT	https://www.switchmobilityev.com/es/aftersales-support	D:/BroaddCast/Switch/www.switchmobilityev.com/es/aftersales-support.html	(from https://www.switchmobilityev.com/es)
15:59:01	77443/77443	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2010:28:58%20GMT	https://www.switchmobilityev.com/es/news	D:/BroaddCast/Switch/www.switchmobilityev.com/es/news.html	(from https://www.switchmobilityev.com/es)
15:59:01	68362/68362	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2010:28:59%20GMT	https://www.switchmobilityev.com/es/contact	D:/BroaddCast/Switch/www.switchmobilityev.com/es/contact.html	(from https://www.switchmobilityev.com/es)
15:59:01	437/437	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Mar%202023%2010:28:59%20GMT	https://www.switchmobilityev.com/es/e1	D:/BroaddCast/Switch/www.switchmobilityev.com/es/e1	(from https://www.switchmobilityev.com/es)
15:59:01	475534/475534	---M--	200	added ('OK')	image/jpeg	etag:%227418e-5f1d4a5edb7bb%22	https://www.switchmobilityev.com/sites/default/files/2022-06/e1-switch-home-banner-new_1.jpg	D:/BroaddCast/Switch/www.switchmobilityev.com/sites/default/files/2022-06/e1-switch-home-banner-new_1.jpg	(from https://www.switchmobilityev.com/es)
15:59:02	449/449	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Mar%202023%2010:29:00%20GMT	https://www.switchmobilityev.com/es/eiv12	D:/BroaddCast/Switch/www.switchmobilityev.com/es/eiv12	(from https://www.switchmobilityev.com/es)
15:59:02	449/449	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Mar%202023%2010:29:00%20GMT	https://www.switchmobilityev.com/es/eiv22	D:/BroaddCast/Switch/www.switchmobilityev.com/es/eiv22	(from https://www.switchmobilityev.com/es)
15:59:02	417/417	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Mar%202023%2010:29:00%20GMT	https://www.switchmobilityev.com/news	D:/BroaddCast/Switch/www.switchmobilityev.com/news	(from https://www.switchmobilityev.com/es)
15:59:03	61052/61052	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2010:29:01%20GMT	https://www.switchmobilityev.com/es/tax-strategy	D:/BroaddCast/Switch/www.switchmobilityev.com/es/tax-strategy.html	(from https://www.switchmobilityev.com/es)
15:59:03	77567/77567	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2010:29:01%20GMT	https://www.switchmobilityev.com/es/privacy-policy	D:/BroaddCast/Switch/www.switchmobilityev.com/es/privacy-policy.html	(from https://www.switchmobilityev.com/es)
15:59:03	77317/77317	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2010:29:01%20GMT	https://www.switchmobilityev.com/es/gender-pay-gap-reporting	D:/BroaddCast/Switch/www.switchmobilityev.com/es/gender-pay-gap-reporting.html	(from https://www.switchmobilityev.com/es)
15:59:04	64315/64315	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2010:29:02%20GMT	https://www.switchmobilityev.com/es/modern-slavery-act-transparency	D:/BroaddCast/Switch/www.switchmobilityev.com/es/modern-slavery-act-transparency.html	(from https://www.switchmobilityev.com/es)
15:59:04	8946/8946	---M-Z	200	added ('OK')	application/javascript	etag:%2222f2-5f1d4a5f61460-gzip%22	https://www.switchmobilityev.com/sites/default/files/languages/es_F_ypxX7jI8JH1zy8Fo5M_D0d45llfAXoyq_cF9qJqWA.js?rqs2xq	D:/BroaddCast/Switch/www.switchmobilityev.com/sites/default/files/languages/es_F_ypxX7jI8JH1zy8Fo5M_D0d45llfAXoyq_cF9qJqWA8496.js	(from https://www.switchmobilityev.com/es)
15:59:04	1275/1275	---M--	200	added ('OK')	image/gif	etag:%224fb-5f1d4a68defb2%22	https://www.switchmobilityev.com/core/themes/stable/images/core/throbber-active.gif	D:/BroaddCast/Switch/www.switchmobilityev.com/core/themes/stable/images/core/throbber-active.gif	(from https://www.switchmobilityev.com/core/themes/stable/css/system/components/ajax-progress.module.css?rqs2xq)
15:59:04	2112/2112	---M--	200	added ('OK')	image/gif	etag:%22840-5f1d4a68defb2%22	https://www.switchmobilityev.com/core/themes/stable/images/core/loading-small.gif	D:/BroaddCast/Switch/www.switchmobilityev.com/core/themes/stable/images/core/loading-small.gif	(from https://www.switchmobilityev.com/core/themes/stable/css/system/components/ajax-progress.module.css?rqs2xq)
15:59:05	356/356	---M--	200	added ('OK')	image/png	etag:%22164-5f1d4a68de012%22	https://www.switchmobilityev.com/core/themes/stable/images/core/throbber-inactive.png	D:/BroaddCast/Switch/www.switchmobilityev.com/core/themes/stable/images/core/throbber-inactive.png	(from https://www.switchmobilityev.com/core/themes/stable/css/system/components/autocomplete-loading.module.css?rqs2xq)
15:59:05	680/680	---M--	200	added ('OK')	image/svg+xml	etag:%222a8-5f1d4a68da192%22	https://www.switchmobilityev.com/core/themes/stable/images/core/icons/e32700/error.svg	D:/BroaddCast/Switch/www.switchmobilityev.com/core/themes/stable/images/core/icons/e32700/error.svg	(from https://www.switchmobilityev.com/core/themes/stable/css/system/components/system-status-counter.css?rqs2xq)
15:59:05	412/412	---M--	200	added ('OK')	image/svg+xml	etag:%2219c-5f1d4a68da192%22	https://www.switchmobilityev.com/core/themes/stable/images/core/icons/e29700/warning.svg	D:/BroaddCast/Switch/www.switchmobilityev.com/core/themes/stable/images/core/icons/e29700/warning.svg	(from https://www.switchmobilityev.com/core/themes/stable/css/system/components/system-status-counter.css?rqs2xq)
15:59:06	334/334	---M--	200	added ('OK')	image/svg+xml	etag:%2214e-5f1d4a68db132%22	https://www.switchmobilityev.com/core/themes/stable/images/core/icons/73b355/check.svg	D:/BroaddCast/Switch/www.switchmobilityev.com/core/themes/stable/images/core/icons/73b355/check.svg	(from https://www.switchmobilityev.com/core/themes/stable/css/system/components/system-status-counter.css?rqs2xq)
15:59:06	582/582	---M--	200	added ('OK')	image/svg+xml	etag:%22246-5f1d4a68d91f2%22	https://www.switchmobilityev.com/core/themes/stable/images/core/icons/787878/move.svg	D:/BroaddCast/Switch/www.switchmobilityev.com/core/themes/stable/images/core/icons/787878/move.svg	(from https://www.switchmobilityev.com/core/themes/stable/css/system/components/tabledrag.module.css?rqs2xq)
15:59:06	582/582	---M--	200	added ('OK')	image/svg+xml	etag:%22246-5f1d4a68dd072%22	https://www.switchmobilityev.com/core/themes/stable/images/core/icons/000000/move.svg	D:/BroaddCast/Switch/www.switchmobilityev.com/core/themes/stable/images/core/icons/000000/move.svg	(from https://www.switchmobilityev.com/core/themes/stable/css/system/components/tabledrag.module.css?rqs2xq)
15:59:07	221/221	---M--	200	added ('OK')	image/svg+xml	etag:%22dd-5f1d4a68da192%22	https://www.switchmobilityev.com/core/themes/stable/images/core/icons/787878/twistie-down.svg	D:/BroaddCast/Switch/www.switchmobilityev.com/core/themes/stable/images/core/icons/787878/twistie-down.svg	(from https://www.switchmobilityev.com/core/themes/stable/css/system/components/tablesort.module.css?rqs2xq)
15:59:07	218/218	---M--	200	added ('OK')	image/svg+xml	etag:%22da-5f1d4a68da192%22	https://www.switchmobilityev.com/core/themes/stable/images/core/icons/787878/twistie-up.svg	D:/BroaddCast/Switch/www.switchmobilityev.com/core/themes/stable/images/core/icons/787878/twistie-up.svg	(from https://www.switchmobilityev.com/core/themes/stable/css/system/components/tablesort.module.css?rqs2xq)
15:59:07	130/130	---M--	200	added ('OK')	image/png	etag:%2282-5f1d4a68de012%22	https://www.switchmobilityev.com/core/themes/stable/images/core/tree.png	D:/BroaddCast/Switch/www.switchmobilityev.com/core/themes/stable/images/core/tree.png	(from https://www.switchmobilityev.com/core/themes/stable/css/system/components/tree-child.module.css?rqs2xq)
15:59:08	129/129	---M--	200	added ('OK')	image/png	etag:%2281-5f1d4a68d5372%22	https://www.switchmobilityev.com/core/themes/stable/images/core/tree-bottom.png	D:/BroaddCast/Switch/www.switchmobilityev.com/core/themes/stable/images/core/tree-bottom.png	(from https://www.switchmobilityev.com/core/themes/stable/css/system/components/tree-child.module.css?rqs2xq)
15:59:08	106/106	---M--	200	added ('OK')	image/png	etag:%226a-5f1d4a68861cf%22	https://www.switchmobilityev.com/core/misc/menu-expanded.png	D:/BroaddCast/Switch/www.switchmobilityev.com/core/misc/menu-expanded.png	(from https://www.switchmobilityev.com/core/themes/classy/css/components/collapse-processed.css?rqs2xq)
15:59:08	514/514	---M--	200	added ('OK')	image/svg+xml	etag:%22202-5f1d4a68796af%22	https://www.switchmobilityev.com/core/misc/icons/ee0000/required.svg	D:/BroaddCast/Switch/www.switchmobilityev.com/core/misc/icons/ee0000/required.svg	(from https://www.switchmobilityev.com/core/themes/classy/css/components/form.css?rqs2xq)
15:59:09	680/680	---M--	200	added ('OK')	image/svg+xml	etag:%222a8-5f1d4a687e4cf%22	https://www.switchmobilityev.com/core/misc/icons/e32700/error.svg	D:/BroaddCast/Switch/www.switchmobilityev.com/core/misc/icons/e32700/error.svg	(from https://www.switchmobilityev.com/core/themes/classy/css/components/form.css?rqs2xq)
15:59:09	294/294	---M--	200	added ('OK')	image/png	etag:%22126-5f1d4a68832ef%22	https://www.switchmobilityev.com/core/misc/help.png	D:/BroaddCast/Switch/www.switchmobilityev.com/core/misc/help.png	(from https://www.switchmobilityev.com/core/themes/classy/css/components/icons.css?rqs2xq)
15:59:09	470/470	---M--	200	added ('OK')	image/svg+xml	etag:%221d6-5f1d4a688522f%22	https://www.switchmobilityev.com/core/misc/feed.svg	D:/BroaddCast/Switch/www.switchmobilityev.com/core/misc/feed.svg	(from https://www.switchmobilityev.com/core/themes/classy/css/components/icons.css?rqs2xq)
15:59:10	105/105	---M--	200	added ('OK')	image/png	etag:%2269-5f1d4a688428f%22	https://www.switchmobilityev.com/core/misc/menu-collapsed.png	D:/BroaddCast/Switch/www.switchmobilityev.com/core/misc/menu-collapsed.png	(from https://www.switchmobilityev.com/core/themes/classy/css/components/menu.css?rqs2xq)
15:59:10	107/107	---M--	200	added ('OK')	image/png	etag:%226b-5f1d4a688a04f%22	https://www.switchmobilityev.com/core/misc/menu-collapsed-rtl.png	D:/BroaddCast/Switch/www.switchmobilityev.com/core/misc/menu-collapsed-rtl.png	(from https://www.switchmobilityev.com/core/themes/classy/css/components/menu.css?rqs2xq)
15:59:10	334/334	---M--	200	added ('OK')	image/svg+xml	etag:%2214e-5f1d4a687e4cf%22	https://www.switchmobilityev.com/core/misc/icons/73b355/check.svg	D:/BroaddCast/Switch/www.switchmobilityev.com/core/misc/icons/73b355/check.svg	(from https://www.switchmobilityev.com/core/themes/classy/css/components/messages.css?rqs2xq)
15:59:11	412/412	---M--	200	added ('OK')	image/svg+xml	etag:%2219c-5f1d4a687e4cf%22	https://www.switchmobilityev.com/core/misc/icons/e29700/warning.svg	D:/BroaddCast/Switch/www.switchmobilityev.com/core/misc/icons/e29700/warning.svg	(from https://www.switchmobilityev.com/core/themes/classy/css/components/messages.css?rqs2xq)
15:59:12	68875/68875	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2210d0b-5f1d4a679db07%22	https://www.switchmobilityev.com/themes/custom/switchmobility/resources/fonts/fontawesome-webfont.eot?v=4.4.0	D:/BroaddCast/Switch/www.switchmobilityev.com/themes/custom/switchmobility/resources/fonts/fontawesome-webfont93e3.eot	(from https://www.switchmobilityev.com/themes/custom/switchmobility/resources/css/font-awesome.min.css?rqs2xq)
15:59:13	68875/68875	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2210d0b-5f1d4a679db07%22	https://www.switchmobilityev.com/themes/custom/switchmobility/resources/fonts/fontawesome-webfont.eot?	D:/BroaddCast/Switch/www.switchmobilityev.com/themes/custom/switchmobility/resources/fonts/fontawesome-webfontd41d.eot	(from https://www.switchmobilityev.com/themes/custom/switchmobility/resources/css/font-awesome.min.css?rqs2xq)
15:59:13	64464/64464	---M--	200	added ('OK')	font/woff2	etag:%22fbd0-5f1d4a679db07%22	https://www.switchmobilityev.com/themes/custom/switchmobility/resources/fonts/fontawesome-webfont.woff2?v=4.4.0	D:/BroaddCast/Switch/www.switchmobilityev.com/themes/custom/switchmobility/resources/fonts/fontawesome-webfont93e3.woff2	(from https://www.switchmobilityev.com/themes/custom/switchmobility/resources/css/font-awesome.min.css?rqs2xq)
15:59:14	81284/81284	---M--	200	added ('OK')	font/woff	etag:%2213d84-5f1d4a679fa47%22	https://www.switchmobilityev.com/themes/custom/switchmobility/resources/fonts/fontawesome-webfont.woff?v=4.4.0	D:/BroaddCast/Switch/www.switchmobilityev.com/themes/custom/switchmobility/resources/fonts/fontawesome-webfont93e3.woff	(from https://www.switchmobilityev.com/themes/custom/switchmobility/resources/css/font-awesome.min.css?rqs2xq)
15:59:14	138204/138204	---M--	200	added ('OK')	font/ttf	etag:%2221bdc-5f1d4a679db07%22	https://www.switchmobilityev.com/themes/custom/switchmobility/resources/fonts/fontawesome-webfont.ttf?v=4.4.0	D:/BroaddCast/Switch/www.switchmobilityev.com/themes/custom/switchmobility/resources/fonts/fontawesome-webfont93e3.ttf	(from https://www.switchmobilityev.com/themes/custom/switchmobility/resources/css/font-awesome.min.css?rqs2xq)
15:59:15	56696/56696	---M--	200	added ('OK')	font/woff2	etag:%22dd78-5f1d4a679fa47%22	https://www.switchmobilityev.com/themes/custom/switchmobility/resources/fonts/diatype-regular.woff2	D:/BroaddCast/Switch/www.switchmobilityev.com/themes/custom/switchmobility/resources/fonts/diatype-regular.woff2	(from https://www.switchmobilityev.com/themes/custom/switchmobility/resources/css/styles.css?rqs2xq)
15:59:15	75504/75504	---M--	200	added ('OK')	font/woff	etag:%22126f0-5f1d4a679db07%22	https://www.switchmobilityev.com/themes/custom/switchmobility/resources/fonts/diatype-regular.woff	D:/BroaddCast/Switch/www.switchmobilityev.com/themes/custom/switchmobility/resources/fonts/diatype-regular.woff	(from https://www.switchmobilityev.com/themes/custom/switchmobility/resources/css/styles.css?rqs2xq)
15:59:15	356620/356620	---M--	200	added ('OK')	image/svg+xml	etag:%225710c-5f1d4a679eaa7%22	https://www.switchmobilityev.com/themes/custom/switchmobility/resources/fonts/fontawesome-webfont.svg?v=4.4.0	D:/BroaddCast/Switch/www.switchmobilityev.com/themes/custom/switchmobility/resources/fonts/fontawesome-webfont93e3.svg	(from https://www.switchmobilityev.com/themes/custom/switchmobility/resources/css/font-awesome.min.css?rqs2xq)
15:59:15	19144/19144	---M--	200	added ('OK')	font/woff2	etag:%224ac8-5f1d4a679db07%22	https://www.switchmobilityev.com/themes/custom/switchmobility/resources/fonts/favoritmono-regular.woff2	D:/BroaddCast/Switch/www.switchmobilityev.com/themes/custom/switchmobility/resources/fonts/favoritmono-regular.woff2	(from https://www.switchmobilityev.com/themes/custom/switchmobility/resources/css/styles.css?rqs2xq)
15:59:15	25708/25708	---M--	200	added ('OK')	font/woff	etag:%22646c-5f1d4a679fa47%22	https://www.switchmobilityev.com/themes/custom/switchmobility/resources/fonts/favoritmono-regular.woff	D:/BroaddCast/Switch/www.switchmobilityev.com/themes/custom/switchmobility/resources/fonts/favoritmono-regular.woff	(from https://www.switchmobilityev.com/themes/custom/switchmobility/resources/css/styles.css?rqs2xq)
15:59:15	2401/2401	---M--	200	added ('OK')	image/png	etag:%22961-5f1d4a674e964%22	https://www.switchmobilityev.com/themes/custom/switchmobility/resources/images/ico-arrow-left.png	D:/BroaddCast/Switch/www.switchmobilityev.com/themes/custom/switchmobility/resources/images/ico-arrow-left.png	(from https://www.switchmobilityev.com/themes/custom/switchmobility/resources/css/styles.css?rqs2xq)
15:59:16	2399/2399	---M--	200	added ('OK')	image/png	etag:%2295f-5f1d4a67508a5%22	https://www.switchmobilityev.com/themes/custom/switchmobility/resources/images/ico-arrow-right.png	D:/BroaddCast/Switch/www.switchmobilityev.com/themes/custom/switchmobility/resources/images/ico-arrow-right.png	(from https://www.switchmobilityev.com/themes/custom/switchmobility/resources/css/styles.css?rqs2xq)
15:59:16	1109/1109	---M--	200	added ('OK')	image/png	etag:%22455-5f1d4a674e964%22	https://www.switchmobilityev.com/themes/custom/switchmobility/resources/images/pattern-grid-white.png	D:/BroaddCast/Switch/www.switchmobilityev.com/themes/custom/switchmobility/resources/images/pattern-grid-white.png	(from https://www.switchmobilityev.com/themes/custom/switchmobility/resources/css/styles.css?rqs2xq)
15:59:17	1118/1118	---M--	200	added ('OK')	image/png	etag:%2245e-5f1d4a673dfc4%22	https://www.switchmobilityev.com/themes/custom/switchmobility/resources/images/pattern-green.png	D:/BroaddCast/Switch/www.switchmobilityev.com/themes/custom/switchmobility/resources/images/pattern-green.png	(from https://www.switchmobilityev.com/themes/custom/switchmobility/resources/css/styles.css?rqs2xq)
15:59:17	1123/1123	---M--	200	added ('OK')	image/png	etag:%22463-5f1d4a6748ba4%22	https://www.switchmobilityev.com/themes/custom/switchmobility/resources/images/pattern.png	D:/BroaddCast/Switch/www.switchmobilityev.com/themes/custom/switchmobility/resources/images/pattern.png	(from https://www.switchmobilityev.com/themes/custom/switchmobility/resources/css/styles.css?rqs2xq)
15:59:17	2909/2909	---M--	200	added ('OK')	image/svg+xml	etag:%22b5d-5f1d4a673ef64%22	https://www.switchmobilityev.com/themes/custom/switchmobility/resources/images/pattern-blue.svg	D:/BroaddCast/Switch/www.switchmobilityev.com/themes/custom/switchmobility/resources/images/pattern-blue.svg	(from https://www.switchmobilityev.com/themes/custom/switchmobility/resources/css/styles.css?rqs2xq)
15:59:17	2180/2180	---M--	200	added ('OK')	image/svg+xml	etag:%22884-5f1d4a67508a5%22	https://www.switchmobilityev.com/themes/custom/switchmobility/resources/images/pattern-black.svg	D:/BroaddCast/Switch/www.switchmobilityev.com/themes/custom/switchmobility/resources/images/pattern-black.svg	(from https://www.switchmobilityev.com/themes/custom/switchmobility/resources/css/styles.css?rqs2xq)
15:59:18	42833/42833	---M--	200	added ('OK')	image/svg+xml	etag:%22a751-5f1d4a674d9c4%22	https://www.switchmobilityev.com/themes/custom/switchmobility/resources/images/pattern-box.svg	D:/BroaddCast/Switch/www.switchmobilityev.com/themes/custom/switchmobility/resources/images/pattern-box.svg	(from https://www.switchmobilityev.com/themes/custom/switchmobility/resources/css/styles.css?rqs2xq)
15:59:18	1125/1125	---M--	200	added ('OK')	image/png	etag:%22465-5f1d4a6713fe3%22	https://www.switchmobilityev.com/themes/custom/switchmobility/resources/images/ico-arrow-down.png	D:/BroaddCast/Switch/www.switchmobilityev.com/themes/custom/switchmobility/resources/images/ico-arrow-down.png	(from https://www.switchmobilityev.com/themes/custom/switchmobility/resources/css/styles.css?rqs2xq)
15:59:20	256/256	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2005%20Mar%202023%2010:29:17%20GMT	https://www.switchmobilityev.com/themes/custom/switchmobility/resources/images/blog/Blog_Banner.jpg	D:/BroaddCast/Switch/www.switchmobilityev.com/themes/custom/switchmobility/resources/images/blog/Blog_Banner.jpg	(from https://www.switchmobilityev.com/themes/custom/switchmobility/resources/css/styles.css?rqs2xq)
